analysis_set,case_id,answer_uncertainty,answer_pairwise_distance,n_answer_clusters
bioasq_train,bioasq13b_5889f0ed3b87a8a73800000c,-0.0,0.005809243302792311,1
bioasq_train,bioasq13b_5880acbb0a76a87357000003,-0.0,0.0163847878575325,1
bioasq_train,bioasq13b_58a989571978bbde22000002,-0.0,0.04411369562149048,1
bioasq_train,bioasq13b_589afa6978275d0c4a000039,-0.0,0.04173688963055611,1
bioasq_train,bioasq13b_58a5d54860087bc10a000025,-0.0,0.02247774414718151,1
bioasq_train,bioasq13b_5895fc7e78275d0c4a000003,-0.0,0.016010940074920654,1
bioasq_train,bioasq13b_587e42032420191125000004,-0.0,0.008826124481856823,1
bioasq_train,bioasq13b_58a5723c60087bc10a00001e,-0.0,0.008181361481547356,1
bioasq_train,bioasq13b_58a3264e60087bc10a00000d,0.30102999566398114,0.07609030604362488,2
bioasq_train,bioasq13b_58a0f95c78275d0c4a000055,-0.0,0.005159586202353239,1
bioasq_train,bioasq13b_5883868b2305cd7e21000005,-0.0,0.015539447776973248,1
bioasq_train,bioasq13b_58a3423e60087bc10a000019,-0.0,0.007815060205757618,1
bioasq_train,bioasq13b_5895b9ae7d9090f35300000a,-0.0,0.019511837512254715,1
bioasq_train,bioasq13b_589c8ef878275d0c4a000042,-0.0,0.03099304810166359,1
bioasq_train,bioasq13b_58a9d3cd396a458e50000004,-0.0,0.009075954556465149,1
bioasq_train,bioasq13b_587d3873ae41fa4569000002,-0.0,0.021424518898129463,1
bioasq_train,bioasq13b_587f857b8ce3255b64000001,-0.0,0.010812430642545223,1
bioasq_train,bioasq13b_58a8a51b7f77222767000001,-0.0,0.016788946464657784,1
bioasq_train,bioasq13b_58a9cd03396a458e50000003,-0.0,0.006609332747757435,1
bioasq_train,bioasq13b_587e2a0cc32c812009000001,-0.0,0.007232393138110638,1
bioasq_train,bioasq13b_58a3275960087bc10a00000f,-0.0,0.01596696302294731,1
bioasq_train,bioasq13b_589ae59c78275d0c4a000036,-0.0,0.01560127455741167,1
bioasq_train,bioasq13b_58a2ccec60087bc10a000003,-0.0,0.005137116182595491,1
bioasq_train,bioasq13b_588533cee56acf5176000014,-0.0,0.020738091319799423,1
bioasq_train,bioasq13b_589a246578275d0c4a00002e,-0.0,0.012310119345784187,1
bioasq_train,bioasq13b_58b6a42522d300530900000b,-0.0,0.016340024769306183,1
bioasq_train,bioasq13b_58a87bd338c171fb5b000005,-0.0,3.7087335869046e-08,1
bioasq_train,bioasq13b_5895db407d9090f35300000e,-0.0,0.014853429980576038,1
bioasq_train,bioasq13b_58b576b622d3005309000008,-0.0,0.03089670091867447,1
bioasq_train,bioasq13b_58bc8e5002b8c60953000006,-0.0,0.0027883953880518675,1
bioasq_train,bioasq13b_588800f43b87a8a738000009,-0.0,0.0003554450231604278,1
bioasq_train,bioasq13b_58bca3eb02b8c6095300000d,-0.0,0.0010405685752630234,1
bioasq_train,bioasq13b_587d36ab859bf79568000001,-0.0,0.01321869995445013,1
bioasq_train,bioasq13b_58848822e56acf517600000c,-0.0,0.058274898678064346,1
bioasq_train,bioasq13b_58bcb83d02b8c6095300000f,-0.0,0.004575452767312527,1
bioasq_train,bioasq13b_58b95ea222d3005309000011,-0.0,0.022939899936318398,1
bioasq_train,bioasq13b_58a1c6b678275d0c4a000057,0.29228525323862886,0.07969736307859421,2
bioasq_train,bioasq13b_58bc640002b8c60953000003,-0.0,0.014747493900358677,1
bioasq_train,bioasq13b_5895ee638707e6ea39000001,-0.0,0.0022645089775323868,1
bioasq_train,bioasq13b_58bbbf3722d300530900001b,-0.0,0.013180864974856377,1
bioasq_train,bioasq13b_58bbb64422d3005309000014,-0.0,0.012380204163491726,1
bioasq_train,bioasq13b_589af57a78275d0c4a000038,-0.0,0.016157515347003937,1
bioasq_train,bioasq13b_58a22eb460087bc10a000001,-0.0,0.00972689688205719,1
bioasq_train,bioasq13b_58b558d522d3005309000006,-0.0,0.05006689950823784,1
bioasq_train,bioasq13b_5895e2567d9090f353000011,-0.0,0.013100686483085155,1
bioasq_train,bioasq13b_58bc696b02b8c60953000005,-0.0,0.015646345913410187,1
bioasq_train,bioasq13b_58a327bf60087bc10a000011,-0.0,0.029072292149066925,1
bioasq_train,bioasq13b_58bc9dbb02b8c60953000009,-0.0,0.039084237068891525,1
bioasq_train,bioasq13b_588f365194c1512c50000003,-0.0,0.003513950854539871,1
bioasq_train,bioasq13b_58ca746d02b8c6095300002d,-0.0,0.028827471658587456,1
bioasq_train,bioasq13b_58861f8b3b87a8a738000003,-0.0,0.02095792628824711,1
bioasq_train,bioasq13b_58ab1e19396a458e5000000f,0.2652949955741215,0.058403242379426956,2
bioasq_train,bioasq13b_5896381a78275d0c4a00000a,-0.0,0.006389584857970476,1
bioasq_train,bioasq13b_58cdb38f02b8c60953000041,-0.0,0.007761971093714237,1
bioasq_train,bioasq13b_58cd729502b8c6095300003d,-0.0,0.026953577995300293,1
bioasq_train,bioasq13b_58ab1f209ef3c34033000001,-0.0,0.040696535259485245,1
bioasq_train,bioasq13b_58c66a4b02b8c60953000025,0.2775280104064451,0.06201360374689102,3
bioasq_train,bioasq13b_58bd6c5802b8c60953000012,-0.0,0.021312056109309196,1
bioasq_train,bioasq13b_588f9756ed9bbee70d000001,-0.0,0.0040742093697190285,1
bioasq_train,bioasq13b_589a245e78275d0c4a000029,-0.0,0.025245439261198044,1
bioasq_train,bioasq13b_58d4d7578acda34529000007,-0.0,0.03583325445652008,1
bioasq_train,bioasq13b_58cbf1f402b8c60953000036,-0.0,0.017836201936006546,1
bioasq_train,bioasq13b_587f60f892a5b8ad44000004,-0.0,0.016585202887654305,1
bioasq_train,bioasq13b_589a246778275d0c4a00002f,-0.0,0.0010696516837924719,1
bioasq_train,bioasq13b_58c2556302b8c6095300001f,-0.0,0.000678027980029583,1
bioasq_train,bioasq13b_5890f4ab621ea6ff7e000008,-0.0,0.03767255321145058,1
bioasq_train,bioasq13b_58cd633c02b8c6095300003a,-0.0,0.008025074377655983,1
bioasq_train,bioasq13b_58cdbaf302b8c60953000044,-0.0,0.05271349102258682,1
bioasq_train,bioasq13b_589474467d9090f353000006,-0.0,0.008753711357712746,1
bioasq_train,bioasq13b_5891c754621ea6ff7e000011,-0.0,0.011072682216763496,1
bioasq_train,bioasq13b_5890dcba621ea6ff7e000003,-0.0,0.009004338644444942,1
bioasq_train,bioasq13b_58cea0768acda34529000001,-0.0,0.020840147510170937,1
bioasq_train,bioasq13b_58cb305c02b8c60953000032,-0.0,0.018814554437994957,1
bioasq_train,bioasq13b_58ca5cba02b8c6095300002b,-0.0,0.02015845477581024,1
bioasq_train,bioasq13b_58e115d66fddd3e83e00000a,-0.0,0.007385388948023319,1
bioasq_train,bioasq13b_58d90b968acda3452900000e,-0.0,0.027261070907115936,1
bioasq_train,bioasq13b_58e12ea66fddd3e83e00000e,-0.0,0.0357830636203289,1
bioasq_train,bioasq13b_58c67bf302b8c60953000026,-0.0,0.01642516627907753,1
bioasq_train,bioasq13b_58837ba62305cd7e21000002,-0.0,0.04253203421831131,1
bioasq_train,bioasq13b_58d388958acda34529000006,-0.0,0.013175029307603836,1
bioasq_train,bioasq13b_588f9b7eed9bbee70d000003,-0.0,0.02536240592598915,1
bioasq_train,bioasq13b_589a246a78275d0c4a000031,-0.0,0.03698822110891342,1
bioasq_train,bioasq13b_58dc2c698acda3452900001f,-0.0,0.0032359042670577765,1
bioasq_train,bioasq13b_58e2467a6fddd3e83e000012,-0.0,0.022667717188596725,1
bioasq_train,bioasq13b_587d016ed673c3eb14000002,-0.0,0.012361805886030197,1
bioasq_train,bioasq13b_58dff3f06fddd3e83e000007,-0.0,0.0031062429770827293,1
bioasq_train,bioasq13b_588fd7cded9bbee70d000009,-0.0,0.00991925410926342,1
bioasq_train,bioasq13b_58af14ae717cd3f655000001,0.29228525323862886,0.08041560649871826,2
bioasq_train,bioasq13b_58d131218acda34529000005,-0.0,0.0532023049890995,1
bioasq_train,bioasq13b_58cdbbd102b8c60953000045,-0.0,0.05848299711942673,1
bioasq_train,bioasq13b_58e2651c6fddd3e83e000013,-0.0,0.005575037095695734,1
bioasq_train,bioasq13b_587d13c0d673c3eb14000004,-0.0,0.004657162353396416,1
bioasq_train,bioasq13b_588623153b87a8a738000006,-0.0,0.013232074677944183,1
bioasq_train,bioasq13b_58af11e67125859353000001,-0.0,0.028574688360095024,1
bioasq_train,bioasq13b_58965c5578275d0c4a00000f,-0.0,0.0027961016166955233,1
bioasq_train,bioasq13b_58946d6e7d9090f353000005,-0.0,0.004705222323536873,1
bioasq_train,bioasq13b_588fa24fed9bbee70d000005,-0.0,0.011669627390801907,1
bioasq_train,bioasq13b_58dd0c608acda34529000026,-0.0,0.016284653916954994,1
bioasq_train,bioasq13b_58efa66070f9fc6f0f000005,-0.0,0.06466846913099289,1
bioasq_train,bioasq13b_58ea521d3e8b6dc87c00000f,0.30102999566398114,0.06486429274082184,2
bioasq_train,bioasq13b_58eb984aeda5a57672000008,-0.0,0.01825466752052307,1
bioasq_train,bioasq13b_5880a46d3d0145644d000001,-0.0,0.007967865094542503,1
bioasq_train,bioasq13b_58ea6c3eeda5a57672000001,-0.0,0.004059283062815666,1
bioasq_train,bioasq13b_58815f26713cbdfd3d000002,-0.0,0.06325968354940414,1
bioasq_train,bioasq13b_58f3c8f470f9fc6f0f00000c,-0.0,0.008214880712330341,1
bioasq_train,bioasq13b_5891c2e7621ea6ff7e00000f,-0.0,0.031240860000252724,1
bioasq_train,bioasq13b_58dcd0338acda34529000022,-0.0,0.05348511412739754,1
bioasq_train,bioasq13b_5880b036c872c95565000002,-0.0,0.014019103720784187,1
bioasq_train,bioasq13b_58f4c09f70f9fc6f0f000017,-0.0,2.35067473113304e-05,1
bioasq_train,bioasq13b_58f4b3ee70f9fc6f0f000013,-0.0,0.02897273749113083,1
bioasq_train,bioasq13b_58edfaf4eda5a57672000012,-0.0,0.006672896444797516,1
bioasq_train,bioasq13b_5916f14070f9fc6f0f00001f,-0.0,0.03965618461370468,1
bioasq_train,bioasq13b_59d09a0cbc32f93e6d000001,-0.0,0.0031506246887147427,1
bioasq_train,bioasq13b_5a7345792dc08e987e000019,-0.0,0.016890717670321465,1
bioasq_train,bioasq13b_5a6e3299b750ff4455000040,-0.0,0.004158063791692257,1
bioasq_train,bioasq13b_5a855585faa1ab7d2e000029,-0.0,0.020765257999300957,1
bioasq_train,bioasq13b_5a82fc89faa1ab7d2e000028,-0.0,0.02095460705459118,1
bioasq_train,bioasq13b_58ee217feda5a57672000015,0.14118174150460758,0.045353587716817856,2
bioasq_train,bioasq13b_5a859184faa1ab7d2e000031,-0.0,0.0374695360660553,1
bioasq_train,bioasq13b_5a774240faa1ab7d2e000003,-0.0,0.03105415217578411,1
bioasq_train,bioasq13b_5a87e95461bb38fb2400000c,-0.0,0.022497110068798065,1
bioasq_train,bioasq13b_5a6f8baeb750ff4455000057,-0.0,0.0012470284709706903,1
bioasq_train,bioasq13b_5a886da58cb19eca6b000004,-0.0,0.0528981015086174,1
bioasq_train,bioasq13b_5a43a933966455904c00000b,0.21732201127364886,0.07282572984695435,2
bioasq_train,bioasq13b_5a003e0a966455904c000001,-0.0,0.04735643416643143,1
bioasq_train,bioasq13b_58ede257eda5a57672000010,-0.0,0.04193795099854469,1
bioasq_train,bioasq13b_5a76039b83b0d9ea66000010,-0.0,0.03544648736715317,1
bioasq_train,bioasq13b_5a6e5df6b750ff445500004e,-0.0,0.0009157154127024114,1
bioasq_train,bioasq13b_5a37df1c966455904c000004,-0.0,0.04348663613200188,1
bioasq_train,bioasq13b_5a774585faa1ab7d2e000005,-0.0,0.02087259292602539,1
bioasq_train,bioasq13b_5a74e6eb0384be9551000009,-0.0,0.009052627719938755,1
bioasq_train,bioasq13b_5a897729fcd1d6a10c000009,-0.0,8.477105239990124e-08,1
bioasq_train,bioasq13b_5a774431faa1ab7d2e000004,-0.0,0.015223635360598564,1
bioasq_train,bioasq13b_5a67c8c4b750ff4455000013,-0.0,0.009030950255692005,1
bioasq_train,bioasq13b_5a7d535ffaa1ab7d2e000018,-0.0,0.0240347757935524,1
bioasq_train,bioasq13b_5a76dd749e632bc066000008,-0.0,0.006877705920487642,1
bioasq_train,bioasq13b_5a760a4183b0d9ea66000016,-0.0,0.00046398374252021313,1
bioasq_train,bioasq13b_5a6e1db0b750ff4455000039,-0.0,0.011324014514684677,1
bioasq_train,bioasq13b_5a74d9980384be9551000008,-0.0,0.01686137355864048,1
bioasq_train,bioasq13b_5a8aa253fcd1d6a10c00001b,-0.0,0.014864773489534855,1
bioasq_train,bioasq13b_5a895a96fcd1d6a10c000003,0.38997287335391506,0.10022271424531937,3
bioasq_train,bioasq13b_5a89528dfcd1d6a10c000001,-0.0,2.1600722902803682e-05,1
bioasq_train,bioasq13b_5a6d13fbb750ff445500002f,-0.0,0.03611528128385544,1
bioasq_train,bioasq13b_5a87124561bb38fb24000001,-0.0,0.01730574481189251,1
bioasq_train,bioasq13b_5a7361d83b9d13c708000005,-0.0,0.005890935193747282,1
bioasq_train,bioasq13b_5a67b152b750ff445500000e,-0.0,0.017534403130412102,1
bioasq_train,bioasq13b_5a6f8dc6b750ff4455000058,0.21732201127364886,0.06773386895656586,2
bioasq_train,bioasq13b_5a7610ca83b0d9ea6600001b,-0.0,0.03284395486116409,1
bioasq_train,bioasq13b_5a7602be83b0d9ea6600000f,-0.0,0.039087023586034775,1
bioasq_train,bioasq13b_5a6e4592b750ff4455000047,-0.0,0.0018430259078741074,1
bioasq_train,bioasq13b_5a6a7869b750ff4455000028,-0.0,0.012005256488919258,1
bioasq_train,bioasq13b_5a6cfe27b750ff4455000029,-0.0,0.009106389246881008,1
bioasq_train,bioasq13b_5a6fa417b750ff445500005f,-0.0,0.04463271051645279,1
bioasq_train,bioasq13b_5a87140a61bb38fb24000003,-0.0,0.0019276565872132778,1
bioasq_train,bioasq13b_5a77072c9e632bc06600000a,-0.0,0.004360250663012266,1
bioasq_train,bioasq13b_5a897601fcd1d6a10c000008,-0.0,0.047648992389440536,1
bioasq_train,bioasq13b_5a6f940bb750ff445500005a,-0.0,0.011081283912062645,1
bioasq_train,bioasq13b_5aa4f47cd6d6b54f7900000a,-0.0,0.05931827798485756,1
bioasq_train,bioasq13b_5a9924ea1d1251d03b000008,-0.0,0.011315257288515568,1
bioasq_train,bioasq13b_5a9d7caa1d1251d03b00001e,-0.0,0.02585710771381855,1
bioasq_train,bioasq13b_5aa38f75d6d6b54f79000005,-0.0,0.0038298526778817177,1
bioasq_train,bioasq13b_5a9929ed1d1251d03b000009,-0.0,0.008629284799098969,1
bioasq_train,bioasq13b_5a775182faa1ab7d2e000009,-0.0,0.003954847808927298,1
bioasq_train,bioasq13b_5aa0495bd6d6b54f79000002,-0.0,0.0037929839454591274,1
bioasq_train,bioasq13b_5aacd83ffcf4565872000008,-0.0,0.014058266766369343,1
bioasq_train,bioasq13b_5a9d8ffe1d1251d03b000022,-0.0,0.013036901131272316,1
bioasq_train,bioasq13b_5aad547efcf456587200000b,-0.0,0.015308014117181301,1
bioasq_train,bioasq13b_5aa393b3d6d6b54f79000006,-0.0,7.549921576810448e-08,1
bioasq_train,bioasq13b_5aa82388fcf4565872000001,-0.0,0.026182638481259346,1
bioasq_train,bioasq13b_5a76420c9e632bc066000007,-0.0,0.010104415006935596,1
bioasq_train,bioasq13b_5a9d2a8f1d1251d03b000019,-0.0,0.00014313326391857117,1
bioasq_train,bioasq13b_5a9acc7b1d1251d03b000015,-0.0,1.5099843153620895e-07,1
bioasq_train,bioasq13b_5a7376e33b9d13c708000009,-0.0,0.012722103856503963,1
bioasq_train,bioasq13b_5ab908d4fcf456587200001a,-0.0,0.0015963607002049685,1
bioasq_train,bioasq13b_5ad3aa47133db5eb78000004,-0.0,0.006690286099910736,1
bioasq_train,bioasq13b_5ace3e3f0340b9f058000012,-0.0,0.032733526080846786,1
bioasq_train,bioasq13b_5ab9050bfcf4565872000019,-0.0,0.003650967264547944,1
bioasq_train,bioasq13b_5ad4f4f5133db5eb7800000a,-0.0,0.020263899117708206,1
bioasq_train,bioasq13b_5ac28c0c95d006272400000a,-0.0,0.006098853424191475,1
bioasq_train,bioasq13b_5abc9157fcf456587200001e,-0.0,0.045375797897577286,1
bioasq_train,bioasq13b_5aa67b4fd6d6b54f7900000f,-0.0,0.0504080131649971,1
bioasq_train,bioasq13b_5abc9c1efcf4565872000020,0.34822537285722394,0.11004515737295151,3
bioasq_train,bioasq13b_5ab8fb5bfcf4565872000017,-0.0,0.0075419251807034016,1
bioasq_train,bioasq13b_5abd31e0fcf456587200002c,-0.0,0.008135168813169003,1
bioasq_train,bioasq13b_5aae651ffcf456587200000d,-0.0,0.031197018921375275,1
bioasq_train,bioasq13b_5abcf6b9fcf4565872000027,-0.0,0.03440989553928375,1
bioasq_train,bioasq13b_5ac0fccf19833b0d7b000007,-0.0,0.011069194413721561,1
bioasq_train,bioasq13b_5abcf108fcf4565872000025,-0.0,0.0035907241981476545,1
bioasq_train,bioasq13b_5ace2d600340b9f05800000e,0.40843137199002016,0.11236993968486786,4
bioasq_train,bioasq13b_5ac08478d0c506ce46000002,-0.0,0.014246251434087753,1
bioasq_train,bioasq13b_5a9da37e4e03427e73000004,-0.0,0.014778771437704563,1
bioasq_train,bioasq13b_5c5207377e3cb0e231000002,-0.0,0.0044511291198432446,1
bioasq_train,bioasq13b_5ad3130c0340b9f05800001d,-0.0,0.013713677413761616,1
bioasq_train,bioasq13b_5c522b487e3cb0e231000008,-0.0,0.030796784907579422,1
bioasq_train,bioasq13b_5be94c90133db5eb78000021,-0.0,0.0026476753409951925,1
bioasq_train,bioasq13b_5c34b45eda8336e21a000008,-0.0,0.024323588237166405,1
bioasq_train,bioasq13b_5c597a5086df2b9174000016,-0.0,0.0003087798831984401,1
bioasq_train,bioasq13b_5c53242b7e3cb0e231000019,-0.0,0.01328036654740572,1
bioasq_train,bioasq13b_5c52ca7c7e3cb0e23100000d,-0.0,0.048637550324201584,1
bioasq_train,bioasq13b_5c3479dcda8336e21a000002,-0.0,0.008646870031952858,1
bioasq_train,bioasq13b_5c54496907647bbc4b000002,-0.0,0.007286810781806707,1
bioasq_train,bioasq13b_5c5f0d861a4c55d80b000011,-0.0,0.054585181176662445,1
bioasq_train,bioasq13b_5c58a92386df2b917400000e,-0.0,0.01335702184587717,1
bioasq_train,bioasq13b_5c54600207647bbc4b000004,-0.0,0.005355387460440397,1
bioasq_train,bioasq13b_5ad3072a0340b9f05800001b,-0.0,0.009833038784563541,1
bioasq_train,bioasq13b_5c76e20f7c78d694710000ab,-0.0,0.010037013329565525,1
bioasq_train,bioasq13b_5c70001f7c78d6947100005c,-0.0,0.0036898984108120203,1
bioasq_train,bioasq13b_5c76d31c7c78d694710000a9,0.29228525323862886,0.06747251749038696,2
bioasq_train,bioasq13b_5c6585097c78d69471000003,-0.0,0.040199603885412216,1
bioasq_train,bioasq13b_5c66d6167c78d69471000018,-0.0,0.007188665680587292,1
bioasq_train,bioasq13b_5c6636c57c78d69471000011,-0.0,0.039179008454084396,1
bioasq_train,bioasq13b_5c6ffde47c78d69471000059,-0.0,0.011998731642961502,1
bioasq_train,bioasq13b_5c6548d4e842deac67000020,-0.0,0.0019343389431014657,1
bioasq_train,bioasq13b_5c654aede842deac67000023,-0.0,0.0002795842010527849,1
bioasq_train,bioasq13b_5c5f18501a4c55d80b000017,-0.0,0.017431285232305527,1
bioasq_train,bioasq13b_5c5f218a1a4c55d80b00001b,-0.0,0.01321694441139698,1
bioasq_train,bioasq13b_5c5245b57e3cb0e23100000a,-0.0,0.03156484663486481,1
bioasq_train,bioasq13b_5c66329e7c78d6947100000f,-0.0,0.0044854204170405865,1
bioasq_train,bioasq13b_5c6fff2e7c78d6947100005b,-0.0,0.02846003696322441,1
bioasq_train,bioasq13b_5c011bbf133db5eb7800002c,0.14118174150460758,0.08375664800405502,2
bioasq_train,bioasq13b_5c66d3977c78d69471000017,-0.0,0.001109299366362393,1
bioasq_train,bioasq13b_5c60382ac01990ff41000002,0.14118174150460758,0.027077792212367058,2
bioasq_train,bioasq13b_5c780caf7c78d694710000af,-0.0,0.005143246613442898,1
bioasq_train,bioasq13b_5c5f2d5a1a4c55d80b000023,-0.0,0.025017498061060905,1
bioasq_train,bioasq13b_5c5410647e3cb0e23100001e,-0.0,0.0028246999718248844,1
bioasq_train,bioasq13b_5c6bedd57c78d69471000034,-0.0,0.0034632603637874126,1
bioasq_train,bioasq13b_5c6ffc5b7c78d69471000057,-0.0,0.011718595400452614,1
bioasq_train,bioasq13b_5c58db1386df2b9174000014,-0.0,0.0432184636592865,1
bioasq_train,bioasq13b_5c53143b7e3cb0e231000013,-0.0,0.022500766441226006,1
bioasq_train,bioasq13b_5c5317e77e3cb0e231000015,-0.0,0.028930891305208206,1
bioasq_train,bioasq13b_5c72b4897c78d69471000071,0.21732201127364886,0.05265793204307556,2
bioasq_train,bioasq13b_5c8436f875a4a5d219000002,-0.0,0.03914358466863632,1
bioasq_train,bioasq13b_5c88593d75a4a5d21900000a,-0.0,0.007940534502267838,1
bioasq_train,bioasq13b_5c83ff91617e120c34000005,-0.0,0.03293655812740326,1
bioasq_train,bioasq13b_5c642fbce842deac67000014,-0.0,0.010809211060404778,1
bioasq_train,bioasq13b_5c8962e8d558e5f232000001,-0.0,0.009911958128213882,1
bioasq_train,bioasq13b_5c8d0a980101eac870000008,-0.0,0.024866774678230286,1
bioasq_train,bioasq13b_5c84394375a4a5d219000003,-0.0,0.03170318156480789,1
bioasq_train,bioasq13b_5c8feae70101eac87000000e,-0.0,0.0,1
bioasq_train,bioasq13b_5c928303ecadf2e73f000014,-0.0,0.004690477624535561,1
bioasq_train,bioasq13b_5c72bfcd7c78d6947100007a,-0.0,0.0014739102916792035,1
bioasq_train,bioasq13b_5c900a9becadf2e73f000003,-0.0,7.549921576810448e-08,1
bioasq_train,bioasq13b_5c910813ecadf2e73f000006,-0.0,0.013231409713625908,1
bioasq_train,bioasq13b_5c915ca7ecadf2e73f00000b,-0.0,0.0006665454711765051,1
bioasq_train,bioasq13b_5ca60a77ecadf2e73f00004d,-0.0,0.009057734161615372,1
bioasq_train,bioasq13b_5c88b8a275a4a5d21900000b,-0.0,0.01657569780945778,1
bioasq_train,bioasq13b_5ca9f5e4ecadf2e73f000052,-0.0,0.04435976222157478,1
bioasq_train,bioasq13b_5c895e5ef9c2ba6b28000002,-0.0,0.013535371981561184,1
bioasq_train,bioasq13b_5c960afaecadf2e73f00001e,-0.0,0.009582689963281155,1
bioasq_train,bioasq13b_5c978924ecadf2e73f000023,-0.0,0.03997281566262245,1
bioasq_train,bioasq13b_5c8960a6f9c2ba6b28000003,-0.0,0.0032159911934286356,1
bioasq_train,bioasq13b_5c896ce0d558e5f232000002,-0.0,0.0019816849380731583,1
bioasq_train,bioasq13b_5c8a8f56d558e5f23200000b,-0.0,0.016914885491132736,1
bioasq_train,bioasq13b_5c98fcf0ecadf2e73f00002c,-0.0,0.050421252846717834,1
bioasq_train,bioasq13b_5ca9f932ecadf2e73f000054,-0.0,0.0026385399978607893,1
bioasq_train,bioasq13b_5ca3bfd7ecadf2e73f00004b,-0.0,0.01463174819946289,1
bioasq_train,bioasq13b_5c922bc3ecadf2e73f000013,-0.0,1.48349343476184e-07,1
bioasq_train,bioasq13b_5c9d170cecadf2e73f000032,-0.0,0.014214280992746353,1
bioasq_train,bioasq13b_5c9fb2aaecadf2e73f00003f,-0.0,0.0037652691826224327,1
bioasq_train,bioasq13b_5e7f5eaa835f4e4777000018,-0.0,0.008854454383254051,1
bioasq_train,bioasq13b_5e6ea5b9c6a8763d23000008,-0.0,0.03976738080382347,1
bioasq_train,bioasq13b_5d386d66a1e1595105000003,-0.0,0.006768459919840097,1
bioasq_train,bioasq13b_5e776c98835f4e477700000f,-0.0,0.022940656170248985,1
bioasq_train,bioasq13b_5e6de9441af46fc130000023,-0.0,0.04410785436630249,1
bioasq_train,bioasq13b_5d36c0e37bc3fee31f00000b,-0.0,0.04009658843278885,1
bioasq_train,bioasq13b_5e37183cb5b409ea53000014,-0.0,0.0379311628639698,1
bioasq_train,bioasq13b_5d3840257bc3fee31f000011,-0.0,0.04610813409090042,1
bioasq_train,bioasq13b_5e81d6c6835f4e4777000030,-0.0,0.026634177193045616,1
bioasq_train,bioasq13b_5d3802a27bc3fee31f00000e,-0.0,0.05505494028329849,1
bioasq_train,bioasq13b_5e3e8b1c48dab47f26000008,-0.0,0.01667156256735325,1
bioasq_train,bioasq13b_5d38542b7bc3fee31f000015,-0.0,0.015695257112383842,1
bioasq_train,bioasq13b_5d383af27bc3fee31f000010,0.14118174150460758,0.05285560339689255,2
bioasq_train,bioasq13b_5e80669e835f4e4777000025,0.14118174150460758,0.028673138469457626,2
bioasq_train,bioasq13b_5e774660835f4e4777000007,-0.0,0.002223273040726781,1
bioasq_train,bioasq13b_5e6e767e51b80c9423000006,-0.0,0.014990000054240227,1
bioasq_train,bioasq13b_5e3c83c548dab47f26000001,-0.0,0.0011041747638955712,1
bioasq_train,bioasq13b_5e807578835f4e4777000028,-0.0,0.022010479122400284,1
bioasq_train,bioasq13b_5e7f5f1a835f4e4777000019,-0.0,0.00497967004776001,1
bioasq_train,bioasq13b_5d387e24a1e1595105000011,-0.0,0.01431775651872158,1
bioasq_train,bioasq13b_5e81cb50835f4e477700002f,-0.0,0.020116472616791725,1
bioasq_train,bioasq13b_5d3880eea1e1595105000014,-0.0,0.0201119277626276,1
bioasq_train,bioasq13b_5e7f6138835f4e477700001b,-0.0,0.012272143736481667,1
bioasq_train,bioasq13b_5e6e9348c6a8763d23000005,-0.0,0.0028254773933440447,1
bioasq_train,bioasq13b_5d3858a97bc3fee31f000018,-0.0,0.0005082448478788137,1
bioasq_train,bioasq13b_5e543704b761aafe09000001,-0.0,0.007083056960254908,1
bioasq_train,bioasq13b_5e7f61ed835f4e477700001c,-0.0,0.033469561487436295,1
bioasq_train,bioasq13b_5d387e74a1e1595105000012,-0.0,0.04563532769680023,1
bioasq_train,bioasq13b_5cf7835fa49efeb44c000011,-0.0,0.0551169253885746,1
bioasq_train,bioasq13b_5e36dbdbb5b409ea5300000c,-0.0,0.009959515184164047,1
bioasq_train,bioasq13b_5d3883a0a1e1595105000017,-0.0,0.06794971227645874,1
bioasq_train,bioasq13b_5e4705753f54159529000017,0.2652949955741215,0.07787152379751205,2
bioasq_train,bioasq13b_5cf4eb6aa49efeb44c00000e,-0.0,0.010679692961275578,1
bioasq_train,bioasq13b_5cf619a8a49efeb44c000010,-0.0,0.0140572814270854,1
bioasq_train,bioasq13b_5e2dbe17fbd6abf43b000019,-0.0,0.011137912049889565,1
bioasq_train,bioasq13b_5e2dc047fbd6abf43b00001b,-0.0,0.03636981546878815,1
bioasq_train,bioasq13b_5cebe907a49efeb44c000008,-0.0,0.05368665233254433,1
bioasq_train,bioasq13b_5e2dfb52fbd6abf43b00001e,-0.0,0.018502576276659966,1
bioasq_train,bioasq13b_5e4b4be26d0a27794100001a,-0.0,0.008777104318141937,1
bioasq_train,bioasq13b_5cf4ea83a49efeb44c00000d,-0.0,0.027488352730870247,1
bioasq_train,bioasq13b_5e49bcce6d0a27794100000f,-0.0,0.00931267999112606,1
bioasq_train,bioasq13b_5e36de90b5b409ea5300000e,-0.0,0.009207641705870628,1
bioasq_train,bioasq13b_5e5b9b96752ebcdc7a000005,-0.0,0.028861703351140022,1
bioasq_train,bioasq13b_5e4700e03f54159529000015,-0.0,0.03596466779708862,1
bioasq_train,bioasq13b_5e2db427fbd6abf43b000015,-0.0,0.0,1
bioasq_train,bioasq13b_5e482f08d14c9f295d00000d,-0.0,0.0,1
bioasq_train,bioasq13b_5e2dae57fbd6abf43b000012,-0.0,0.007520037237554789,1
