analysis_set,case_id,threshold,answer_uncertainty,n_answer_clusters
bioasq_train,bioasq13b_56f55cc809dd18d46b000008,0.2,-0.0,1
bioasq_train,bioasq13b_56f55cc809dd18d46b000008,0.25,-0.0,1
bioasq_train,bioasq13b_56f55cc809dd18d46b000008,0.3,-0.0,1
bioasq_train,bioasq13b_571f30c40fd6f91b68000002,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_571f30c40fd6f91b68000002,0.1,0.14118174150460758,2
bioasq_train,bioasq13b_571f30c40fd6f91b68000002,0.15,-0.0,1
bioasq_train,bioasq13b_571f30c40fd6f91b68000002,0.2,-0.0,1
bioasq_train,bioasq13b_571f30c40fd6f91b68000002,0.25,-0.0,1
bioasq_train,bioasq13b_571f30c40fd6f91b68000002,0.3,-0.0,1
bioasq_train,bioasq13b_531e01ff267d7dd05300000e,0.05,-0.0,1
bioasq_train,bioasq13b_531e01ff267d7dd05300000e,0.1,-0.0,1
bioasq_train,bioasq13b_531e01ff267d7dd05300000e,0.15,-0.0,1
bioasq_train,bioasq13b_531e01ff267d7dd05300000e,0.2,-0.0,1
bioasq_train,bioasq13b_531e01ff267d7dd05300000e,0.25,-0.0,1
bioasq_train,bioasq13b_531e01ff267d7dd05300000e,0.3,-0.0,1
bioasq_train,bioasq13b_56d046813975bb303a00000f,0.05,0.34822537285722394,3
bioasq_train,bioasq13b_56d046813975bb303a00000f,0.1,0.14118174150460758,2
bioasq_train,bioasq13b_56d046813975bb303a00000f,0.15,-0.0,1
bioasq_train,bioasq13b_56d046813975bb303a00000f,0.2,-0.0,1
bioasq_train,bioasq13b_56d046813975bb303a00000f,0.25,-0.0,1
bioasq_train,bioasq13b_56d046813975bb303a00000f,0.3,-0.0,1
bioasq_train,bioasq13b_55391b2cbc4f83e828000017,0.05,-0.0,1
bioasq_train,bioasq13b_55391b2cbc4f83e828000017,0.1,-0.0,1
bioasq_train,bioasq13b_55391b2cbc4f83e828000017,0.15,-0.0,1
bioasq_train,bioasq13b_55391b2cbc4f83e828000017,0.2,-0.0,1
bioasq_train,bioasq13b_55391b2cbc4f83e828000017,0.25,-0.0,1
bioasq_train,bioasq13b_55391b2cbc4f83e828000017,0.3,-0.0,1
bioasq_train,bioasq13b_54dc8ed6c0bb8dce23000002,0.05,-0.0,1
bioasq_train,bioasq13b_54dc8ed6c0bb8dce23000002,0.1,-0.0,1
bioasq_train,bioasq13b_54dc8ed6c0bb8dce23000002,0.15,-0.0,1
bioasq_train,bioasq13b_54dc8ed6c0bb8dce23000002,0.2,-0.0,1
bioasq_train,bioasq13b_54dc8ed6c0bb8dce23000002,0.25,-0.0,1
bioasq_train,bioasq13b_54dc8ed6c0bb8dce23000002,0.3,-0.0,1
bioasq_train,bioasq13b_52bf1f5f03868f1b06000017,0.05,0.4729032506370176,4
bioasq_train,bioasq13b_52bf1f5f03868f1b06000017,0.1,0.14118174150460758,2
bioasq_train,bioasq13b_52bf1f5f03868f1b06000017,0.15,-0.0,1
bioasq_train,bioasq13b_52bf1f5f03868f1b06000017,0.2,-0.0,1
bioasq_train,bioasq13b_52bf1f5f03868f1b06000017,0.25,-0.0,1
bioasq_train,bioasq13b_52bf1f5f03868f1b06000017,0.3,-0.0,1
bioasq_train,bioasq13b_5518e7a7622b194345000002,0.05,-0.0,1
bioasq_train,bioasq13b_5518e7a7622b194345000002,0.1,-0.0,1
bioasq_train,bioasq13b_5518e7a7622b194345000002,0.15,-0.0,1
bioasq_train,bioasq13b_5518e7a7622b194345000002,0.2,-0.0,1
bioasq_train,bioasq13b_5518e7a7622b194345000002,0.25,-0.0,1
bioasq_train,bioasq13b_5518e7a7622b194345000002,0.3,-0.0,1
bioasq_train,bioasq13b_56eaf4e6107309bc2f000001,0.05,-0.0,1
bioasq_train,bioasq13b_56eaf4e6107309bc2f000001,0.1,-0.0,1
bioasq_train,bioasq13b_56eaf4e6107309bc2f000001,0.15,-0.0,1
bioasq_train,bioasq13b_56eaf4e6107309bc2f000001,0.2,-0.0,1
bioasq_train,bioasq13b_56eaf4e6107309bc2f000001,0.25,-0.0,1
bioasq_train,bioasq13b_56eaf4e6107309bc2f000001,0.3,-0.0,1
bioasq_train,bioasq13b_56b8ccc5156496395c000003,0.05,-0.0,1
bioasq_train,bioasq13b_56b8ccc5156496395c000003,0.1,-0.0,1
bioasq_train,bioasq13b_56b8ccc5156496395c000003,0.15,-0.0,1
bioasq_train,bioasq13b_56b8ccc5156496395c000003,0.2,-0.0,1
bioasq_train,bioasq13b_56b8ccc5156496395c000003,0.25,-0.0,1
bioasq_train,bioasq13b_56b8ccc5156496395c000003,0.3,-0.0,1
bioasq_train,bioasq13b_53175e68b166e2b806000009,0.05,0.34822537285722394,3
bioasq_train,bioasq13b_53175e68b166e2b806000009,0.1,-0.0,1
bioasq_train,bioasq13b_53175e68b166e2b806000009,0.15,-0.0,1
bioasq_train,bioasq13b_53175e68b166e2b806000009,0.2,-0.0,1
bioasq_train,bioasq13b_53175e68b166e2b806000009,0.25,-0.0,1
bioasq_train,bioasq13b_53175e68b166e2b806000009,0.3,-0.0,1
bioasq_train,bioasq13b_52ed264a98d023950500002f,0.05,0.4729032506370176,4
bioasq_train,bioasq13b_52ed264a98d023950500002f,0.1,0.2652949955741215,2
bioasq_train,bioasq13b_52ed264a98d023950500002f,0.15,-0.0,1
bioasq_train,bioasq13b_52ed264a98d023950500002f,0.2,-0.0,1
bioasq_train,bioasq13b_52ed264a98d023950500002f,0.25,-0.0,1
bioasq_train,bioasq13b_52ed264a98d023950500002f,0.3,-0.0,1
bioasq_train,bioasq13b_56f82f9acf1c325851000002,0.05,-0.0,1
bioasq_train,bioasq13b_56f82f9acf1c325851000002,0.1,-0.0,1
bioasq_train,bioasq13b_56f82f9acf1c325851000002,0.15,-0.0,1
bioasq_train,bioasq13b_56f82f9acf1c325851000002,0.2,-0.0,1
bioasq_train,bioasq13b_56f82f9acf1c325851000002,0.25,-0.0,1
bioasq_train,bioasq13b_56f82f9acf1c325851000002,0.3,-0.0,1
bioasq_train,bioasq13b_56bce63cd36b5da37800000b,0.05,-0.0,1
bioasq_train,bioasq13b_56bce63cd36b5da37800000b,0.1,-0.0,1
bioasq_train,bioasq13b_56bce63cd36b5da37800000b,0.15,-0.0,1
bioasq_train,bioasq13b_56bce63cd36b5da37800000b,0.2,-0.0,1
bioasq_train,bioasq13b_56bce63cd36b5da37800000b,0.25,-0.0,1
bioasq_train,bioasq13b_56bce63cd36b5da37800000b,0.3,-0.0,1
bioasq_train,bioasq13b_530a3f8a970c65fa6b000006,0.05,-0.0,1
bioasq_train,bioasq13b_530a3f8a970c65fa6b000006,0.1,-0.0,1
bioasq_train,bioasq13b_530a3f8a970c65fa6b000006,0.15,-0.0,1
bioasq_train,bioasq13b_530a3f8a970c65fa6b000006,0.2,-0.0,1
bioasq_train,bioasq13b_530a3f8a970c65fa6b000006,0.25,-0.0,1
bioasq_train,bioasq13b_530a3f8a970c65fa6b000006,0.3,-0.0,1
bioasq_train,bioasq13b_56e0869351531f7e33000011,0.05,-0.0,1
bioasq_train,bioasq13b_56e0869351531f7e33000011,0.1,-0.0,1
bioasq_train,bioasq13b_56e0869351531f7e33000011,0.15,-0.0,1
bioasq_train,bioasq13b_56e0869351531f7e33000011,0.2,-0.0,1
bioasq_train,bioasq13b_56e0869351531f7e33000011,0.25,-0.0,1
bioasq_train,bioasq13b_56e0869351531f7e33000011,0.3,-0.0,1
bioasq_train,bioasq13b_56b9cabbac7ad10019000002,0.05,-0.0,1
bioasq_train,bioasq13b_56b9cabbac7ad10019000002,0.1,-0.0,1
bioasq_train,bioasq13b_56b9cabbac7ad10019000002,0.15,-0.0,1
bioasq_train,bioasq13b_56b9cabbac7ad10019000002,0.2,-0.0,1
bioasq_train,bioasq13b_56b9cabbac7ad10019000002,0.25,-0.0,1
bioasq_train,bioasq13b_56b9cabbac7ad10019000002,0.3,-0.0,1
bioasq_train,bioasq13b_52fb19ab2059c6d71c00005c,0.05,-0.0,1
bioasq_train,bioasq13b_52fb19ab2059c6d71c00005c,0.1,-0.0,1
bioasq_train,bioasq13b_52fb19ab2059c6d71c00005c,0.15,-0.0,1
bioasq_train,bioasq13b_52fb19ab2059c6d71c00005c,0.2,-0.0,1
bioasq_train,bioasq13b_52fb19ab2059c6d71c00005c,0.25,-0.0,1
bioasq_train,bioasq13b_52fb19ab2059c6d71c00005c,0.3,-0.0,1
bioasq_train,bioasq13b_56c8f7445795f9a73e00001b,0.05,-0.0,1
bioasq_train,bioasq13b_56c8f7445795f9a73e00001b,0.1,-0.0,1
bioasq_train,bioasq13b_56c8f7445795f9a73e00001b,0.15,-0.0,1
bioasq_train,bioasq13b_56c8f7445795f9a73e00001b,0.2,-0.0,1
bioasq_train,bioasq13b_56c8f7445795f9a73e00001b,0.25,-0.0,1
bioasq_train,bioasq13b_56c8f7445795f9a73e00001b,0.3,-0.0,1
bioasq_train,bioasq13b_535d7c247d100faa09000006,0.05,0.8795880017344075,8
bioasq_train,bioasq13b_535d7c247d100faa09000006,0.1,0.2775280104064451,3
bioasq_train,bioasq13b_535d7c247d100faa09000006,0.15,0.14118174150460758,2
bioasq_train,bioasq13b_535d7c247d100faa09000006,0.2,-0.0,1
bioasq_train,bioasq13b_535d7c247d100faa09000006,0.25,-0.0,1
bioasq_train,bioasq13b_535d7c247d100faa09000006,0.3,-0.0,1
bioasq_train,bioasq13b_5318798bb166e2b806000014,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5318798bb166e2b806000014,0.1,-0.0,1
bioasq_train,bioasq13b_5318798bb166e2b806000014,0.15,-0.0,1
bioasq_train,bioasq13b_5318798bb166e2b806000014,0.2,-0.0,1
bioasq_train,bioasq13b_5318798bb166e2b806000014,0.25,-0.0,1
bioasq_train,bioasq13b_5318798bb166e2b806000014,0.3,-0.0,1
bioasq_train,bioasq13b_57152ebbcb4ef8864c000002,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_57152ebbcb4ef8864c000002,0.1,0.14118174150460758,2
bioasq_train,bioasq13b_57152ebbcb4ef8864c000002,0.15,-0.0,1
bioasq_train,bioasq13b_57152ebbcb4ef8864c000002,0.2,-0.0,1
bioasq_train,bioasq13b_57152ebbcb4ef8864c000002,0.25,-0.0,1
bioasq_train,bioasq13b_57152ebbcb4ef8864c000002,0.3,-0.0,1
bioasq_train,bioasq13b_56acd7530a360a5e45000004,0.05,-0.0,1
bioasq_train,bioasq13b_56acd7530a360a5e45000004,0.1,-0.0,1
bioasq_train,bioasq13b_56acd7530a360a5e45000004,0.15,-0.0,1
bioasq_train,bioasq13b_56acd7530a360a5e45000004,0.2,-0.0,1
bioasq_train,bioasq13b_56acd7530a360a5e45000004,0.25,-0.0,1
bioasq_train,bioasq13b_56acd7530a360a5e45000004,0.3,-0.0,1
bioasq_train,bioasq13b_55479102f35db75526000004,0.05,-0.0,1
bioasq_train,bioasq13b_55479102f35db75526000004,0.1,-0.0,1
bioasq_train,bioasq13b_55479102f35db75526000004,0.15,-0.0,1
bioasq_train,bioasq13b_55479102f35db75526000004,0.2,-0.0,1
bioasq_train,bioasq13b_55479102f35db75526000004,0.25,-0.0,1
bioasq_train,bioasq13b_55479102f35db75526000004,0.3,-0.0,1
bioasq_train,bioasq13b_530f72fd329f5fcf1e000003,0.05,-0.0,1
bioasq_train,bioasq13b_530f72fd329f5fcf1e000003,0.1,-0.0,1
bioasq_train,bioasq13b_530f72fd329f5fcf1e000003,0.15,-0.0,1
bioasq_train,bioasq13b_530f72fd329f5fcf1e000003,0.2,-0.0,1
bioasq_train,bioasq13b_530f72fd329f5fcf1e000003,0.25,-0.0,1
bioasq_train,bioasq13b_530f72fd329f5fcf1e000003,0.3,-0.0,1
bioasq_train,bioasq13b_55391825bc4f83e828000016,0.05,-0.0,1
bioasq_train,bioasq13b_55391825bc4f83e828000016,0.1,-0.0,1
bioasq_train,bioasq13b_55391825bc4f83e828000016,0.15,-0.0,1
bioasq_train,bioasq13b_55391825bc4f83e828000016,0.2,-0.0,1
bioasq_train,bioasq13b_55391825bc4f83e828000016,0.25,-0.0,1
bioasq_train,bioasq13b_55391825bc4f83e828000016,0.3,-0.0,1
bioasq_train,bioasq13b_56f6d4ed09dd18d46b000010,0.05,-0.0,1
bioasq_train,bioasq13b_56f6d4ed09dd18d46b000010,0.1,-0.0,1
bioasq_train,bioasq13b_56f6d4ed09dd18d46b000010,0.15,-0.0,1
bioasq_train,bioasq13b_56f6d4ed09dd18d46b000010,0.2,-0.0,1
bioasq_train,bioasq13b_56f6d4ed09dd18d46b000010,0.25,-0.0,1
bioasq_train,bioasq13b_56f6d4ed09dd18d46b000010,0.3,-0.0,1
bioasq_train,bioasq13b_56c4bbfdb04e159d0e000002,0.05,0.30102999566398114,2
bioasq_train,bioasq13b_56c4bbfdb04e159d0e000002,0.1,-0.0,1
bioasq_train,bioasq13b_56c4bbfdb04e159d0e000002,0.15,-0.0,1
bioasq_train,bioasq13b_56c4bbfdb04e159d0e000002,0.2,-0.0,1
bioasq_train,bioasq13b_56c4bbfdb04e159d0e000002,0.25,-0.0,1
bioasq_train,bioasq13b_56c4bbfdb04e159d0e000002,0.3,-0.0,1
bioasq_train,bioasq13b_532f03e6d6d3ac6a34000022,0.05,0.30102999566398114,2
bioasq_train,bioasq13b_532f03e6d6d3ac6a34000022,0.1,0.30102999566398114,2
bioasq_train,bioasq13b_532f03e6d6d3ac6a34000022,0.15,-0.0,1
bioasq_train,bioasq13b_532f03e6d6d3ac6a34000022,0.2,-0.0,1
bioasq_train,bioasq13b_532f03e6d6d3ac6a34000022,0.25,-0.0,1
bioasq_train,bioasq13b_532f03e6d6d3ac6a34000022,0.3,-0.0,1
bioasq_train,bioasq13b_530e1b205937551c09000003,0.05,0.4729032506370176,4
bioasq_train,bioasq13b_530e1b205937551c09000003,0.1,0.21732201127364886,2
bioasq_train,bioasq13b_530e1b205937551c09000003,0.15,-0.0,1
bioasq_train,bioasq13b_530e1b205937551c09000003,0.2,-0.0,1
bioasq_train,bioasq13b_530e1b205937551c09000003,0.25,-0.0,1
bioasq_train,bioasq13b_530e1b205937551c09000003,0.3,-0.0,1
bioasq_train,bioasq13b_54d8e319014675820d000009,0.05,-0.0,1
bioasq_train,bioasq13b_54d8e319014675820d000009,0.1,-0.0,1
bioasq_train,bioasq13b_54d8e319014675820d000009,0.15,-0.0,1
bioasq_train,bioasq13b_54d8e319014675820d000009,0.2,-0.0,1
bioasq_train,bioasq13b_54d8e319014675820d000009,0.25,-0.0,1
bioasq_train,bioasq13b_54d8e319014675820d000009,0.3,-0.0,1
bioasq_train,bioasq13b_52f348542059c6d71c00000f,0.05,0.21732201127364886,2
bioasq_train,bioasq13b_52f348542059c6d71c00000f,0.1,-0.0,1
bioasq_train,bioasq13b_52f348542059c6d71c00000f,0.15,-0.0,1
bioasq_train,bioasq13b_52f348542059c6d71c00000f,0.2,-0.0,1
bioasq_train,bioasq13b_52f348542059c6d71c00000f,0.25,-0.0,1
bioasq_train,bioasq13b_52f348542059c6d71c00000f,0.3,-0.0,1
bioasq_train,bioasq13b_56c331aa50c68dd416000005,0.05,0.6989700043360187,6
bioasq_train,bioasq13b_56c331aa50c68dd416000005,0.1,0.38997287335391506,3
bioasq_train,bioasq13b_56c331aa50c68dd416000005,0.15,-0.0,1
bioasq_train,bioasq13b_56c331aa50c68dd416000005,0.2,-0.0,1
bioasq_train,bioasq13b_56c331aa50c68dd416000005,0.25,-0.0,1
bioasq_train,bioasq13b_56c331aa50c68dd416000005,0.3,-0.0,1
bioasq_train,bioasq13b_56c1f027ef6e394741000049,0.05,-0.0,1
bioasq_train,bioasq13b_56c1f027ef6e394741000049,0.1,-0.0,1
bioasq_train,bioasq13b_56c1f027ef6e394741000049,0.15,-0.0,1
bioasq_train,bioasq13b_56c1f027ef6e394741000049,0.2,-0.0,1
bioasq_train,bioasq13b_56c1f027ef6e394741000049,0.25,-0.0,1
bioasq_train,bioasq13b_56c1f027ef6e394741000049,0.3,-0.0,1
bioasq_train,bioasq13b_56bcd422d36b5da378000005,0.05,-0.0,1
bioasq_train,bioasq13b_56bcd422d36b5da378000005,0.1,-0.0,1
bioasq_train,bioasq13b_56bcd422d36b5da378000005,0.15,-0.0,1
bioasq_train,bioasq13b_56bcd422d36b5da378000005,0.2,-0.0,1
bioasq_train,bioasq13b_56bcd422d36b5da378000005,0.25,-0.0,1
bioasq_train,bioasq13b_56bcd422d36b5da378000005,0.3,-0.0,1
bioasq_train,bioasq13b_5549de44f35db7552600000c,0.05,-0.0,1
bioasq_train,bioasq13b_5549de44f35db7552600000c,0.1,-0.0,1
bioasq_train,bioasq13b_5549de44f35db7552600000c,0.15,-0.0,1
bioasq_train,bioasq13b_5549de44f35db7552600000c,0.2,-0.0,1
bioasq_train,bioasq13b_5549de44f35db7552600000c,0.25,-0.0,1
bioasq_train,bioasq13b_5549de44f35db7552600000c,0.3,-0.0,1
bioasq_train,bioasq13b_5541297f182542114d000001,0.05,-0.0,1
bioasq_train,bioasq13b_5541297f182542114d000001,0.1,-0.0,1
bioasq_train,bioasq13b_5541297f182542114d000001,0.15,-0.0,1
bioasq_train,bioasq13b_5541297f182542114d000001,0.2,-0.0,1
bioasq_train,bioasq13b_5541297f182542114d000001,0.25,-0.0,1
bioasq_train,bioasq13b_5541297f182542114d000001,0.3,-0.0,1
bioasq_train,bioasq13b_56d2adc5f22319765a000005,0.05,0.30102999566398114,2
bioasq_train,bioasq13b_56d2adc5f22319765a000005,0.1,-0.0,1
bioasq_train,bioasq13b_56d2adc5f22319765a000005,0.15,-0.0,1
bioasq_train,bioasq13b_56d2adc5f22319765a000005,0.2,-0.0,1
bioasq_train,bioasq13b_56d2adc5f22319765a000005,0.25,-0.0,1
bioasq_train,bioasq13b_56d2adc5f22319765a000005,0.3,-0.0,1
bioasq_train,bioasq13b_571f2e8e0fd6f91b68000001,0.05,-0.0,1
bioasq_train,bioasq13b_571f2e8e0fd6f91b68000001,0.1,-0.0,1
bioasq_train,bioasq13b_571f2e8e0fd6f91b68000001,0.15,-0.0,1
bioasq_train,bioasq13b_571f2e8e0fd6f91b68000001,0.2,-0.0,1
bioasq_train,bioasq13b_571f2e8e0fd6f91b68000001,0.25,-0.0,1
bioasq_train,bioasq13b_571f2e8e0fd6f91b68000001,0.3,-0.0,1
bioasq_train,bioasq13b_5710ed19a5ed216440000003,0.05,-0.0,1
bioasq_train,bioasq13b_5710ed19a5ed216440000003,0.1,-0.0,1
bioasq_train,bioasq13b_5710ed19a5ed216440000003,0.15,-0.0,1
bioasq_train,bioasq13b_5710ed19a5ed216440000003,0.2,-0.0,1
bioasq_train,bioasq13b_5710ed19a5ed216440000003,0.25,-0.0,1
bioasq_train,bioasq13b_5710ed19a5ed216440000003,0.3,-0.0,1
bioasq_train,bioasq13b_550300fce9bde6963400000a,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_550300fce9bde6963400000a,0.1,-0.0,1
bioasq_train,bioasq13b_550300fce9bde6963400000a,0.15,-0.0,1
bioasq_train,bioasq13b_550300fce9bde6963400000a,0.2,-0.0,1
bioasq_train,bioasq13b_550300fce9bde6963400000a,0.25,-0.0,1
bioasq_train,bioasq13b_550300fce9bde6963400000a,0.3,-0.0,1
bioasq_train,bioasq13b_5502fe13e9bde69634000009,0.05,0.44717262228329563,3
bioasq_train,bioasq13b_5502fe13e9bde69634000009,0.1,-0.0,1
bioasq_train,bioasq13b_5502fe13e9bde69634000009,0.15,-0.0,1
bioasq_train,bioasq13b_5502fe13e9bde69634000009,0.2,-0.0,1
bioasq_train,bioasq13b_5502fe13e9bde69634000009,0.25,-0.0,1
bioasq_train,bioasq13b_5502fe13e9bde69634000009,0.3,-0.0,1
bioasq_train,bioasq13b_54fc27a896abe38008000002,0.05,-0.0,1
bioasq_train,bioasq13b_54fc27a896abe38008000002,0.1,-0.0,1
bioasq_train,bioasq13b_54fc27a896abe38008000002,0.15,-0.0,1
bioasq_train,bioasq13b_54fc27a896abe38008000002,0.2,-0.0,1
bioasq_train,bioasq13b_54fc27a896abe38008000002,0.25,-0.0,1
bioasq_train,bioasq13b_54fc27a896abe38008000002,0.3,-0.0,1
bioasq_train,bioasq13b_5335c938d6d3ac6a34000052,0.05,-0.0,1
bioasq_train,bioasq13b_5335c938d6d3ac6a34000052,0.1,-0.0,1
bioasq_train,bioasq13b_5335c938d6d3ac6a34000052,0.15,-0.0,1
bioasq_train,bioasq13b_5335c938d6d3ac6a34000052,0.2,-0.0,1
bioasq_train,bioasq13b_5335c938d6d3ac6a34000052,0.25,-0.0,1
bioasq_train,bioasq13b_5335c938d6d3ac6a34000052,0.3,-0.0,1
bioasq_train,bioasq13b_5717e0717de986d80d000002,0.05,0.2652949955741215,2
bioasq_train,bioasq13b_5717e0717de986d80d000002,0.1,-0.0,1
bioasq_train,bioasq13b_5717e0717de986d80d000002,0.15,-0.0,1
bioasq_train,bioasq13b_5717e0717de986d80d000002,0.2,-0.0,1
bioasq_train,bioasq13b_5717e0717de986d80d000002,0.25,-0.0,1
bioasq_train,bioasq13b_5717e0717de986d80d000002,0.3,-0.0,1
bioasq_train,bioasq13b_5713506d1174fb1755000003,0.05,-0.0,1
bioasq_train,bioasq13b_5713506d1174fb1755000003,0.1,-0.0,1
bioasq_train,bioasq13b_5713506d1174fb1755000003,0.15,-0.0,1
bioasq_train,bioasq13b_5713506d1174fb1755000003,0.2,-0.0,1
bioasq_train,bioasq13b_5713506d1174fb1755000003,0.25,-0.0,1
bioasq_train,bioasq13b_5713506d1174fb1755000003,0.3,-0.0,1
bioasq_train,bioasq13b_52f65f372059c6d71c000027,0.05,-0.0,1
bioasq_train,bioasq13b_52f65f372059c6d71c000027,0.1,-0.0,1
bioasq_train,bioasq13b_52f65f372059c6d71c000027,0.15,-0.0,1
bioasq_train,bioasq13b_52f65f372059c6d71c000027,0.2,-0.0,1
bioasq_train,bioasq13b_52f65f372059c6d71c000027,0.25,-0.0,1
bioasq_train,bioasq13b_52f65f372059c6d71c000027,0.3,-0.0,1
bioasq_train,bioasq13b_53442472aeec6fbd07000008,0.05,-0.0,1
bioasq_train,bioasq13b_53442472aeec6fbd07000008,0.1,-0.0,1
bioasq_train,bioasq13b_53442472aeec6fbd07000008,0.15,-0.0,1
bioasq_train,bioasq13b_53442472aeec6fbd07000008,0.2,-0.0,1
bioasq_train,bioasq13b_53442472aeec6fbd07000008,0.25,-0.0,1
bioasq_train,bioasq13b_53442472aeec6fbd07000008,0.3,-0.0,1
bioasq_train,bioasq13b_55074fa8bde8548216000003,0.05,-0.0,1
bioasq_train,bioasq13b_55074fa8bde8548216000003,0.1,-0.0,1
bioasq_train,bioasq13b_55074fa8bde8548216000003,0.15,-0.0,1
bioasq_train,bioasq13b_55074fa8bde8548216000003,0.2,-0.0,1
bioasq_train,bioasq13b_55074fa8bde8548216000003,0.25,-0.0,1
bioasq_train,bioasq13b_55074fa8bde8548216000003,0.3,-0.0,1
bioasq_train,bioasq13b_570a8dcfcf1c325851000027,0.05,0.21732201127364886,2
bioasq_train,bioasq13b_570a8dcfcf1c325851000027,0.1,-0.0,1
bioasq_train,bioasq13b_570a8dcfcf1c325851000027,0.15,-0.0,1
bioasq_train,bioasq13b_570a8dcfcf1c325851000027,0.2,-0.0,1
bioasq_train,bioasq13b_570a8dcfcf1c325851000027,0.25,-0.0,1
bioasq_train,bioasq13b_570a8dcfcf1c325851000027,0.3,-0.0,1
bioasq_train,bioasq13b_552446612c8b63434a00000c,0.05,-0.0,1
bioasq_train,bioasq13b_552446612c8b63434a00000c,0.1,-0.0,1
bioasq_train,bioasq13b_552446612c8b63434a00000c,0.15,-0.0,1
bioasq_train,bioasq13b_552446612c8b63434a00000c,0.2,-0.0,1
bioasq_train,bioasq13b_552446612c8b63434a00000c,0.25,-0.0,1
bioasq_train,bioasq13b_552446612c8b63434a00000c,0.3,-0.0,1
bioasq_train,bioasq13b_553f5a20ab98a37113000006,0.05,0.21732201127364886,2
bioasq_train,bioasq13b_553f5a20ab98a37113000006,0.1,-0.0,1
bioasq_train,bioasq13b_553f5a20ab98a37113000006,0.15,-0.0,1
bioasq_train,bioasq13b_553f5a20ab98a37113000006,0.2,-0.0,1
bioasq_train,bioasq13b_553f5a20ab98a37113000006,0.25,-0.0,1
bioasq_train,bioasq13b_553f5a20ab98a37113000006,0.3,-0.0,1
bioasq_train,bioasq13b_56c904745795f9a73e00001c,0.05,-0.0,1
bioasq_train,bioasq13b_56c904745795f9a73e00001c,0.1,-0.0,1
bioasq_train,bioasq13b_56c904745795f9a73e00001c,0.15,-0.0,1
bioasq_train,bioasq13b_56c904745795f9a73e00001c,0.2,-0.0,1
bioasq_train,bioasq13b_56c904745795f9a73e00001c,0.25,-0.0,1
bioasq_train,bioasq13b_56c904745795f9a73e00001c,0.3,-0.0,1
bioasq_train,bioasq13b_5503167be9bde69634000028,0.05,-0.0,1
bioasq_train,bioasq13b_5503167be9bde69634000028,0.1,-0.0,1
bioasq_train,bioasq13b_5503167be9bde69634000028,0.15,-0.0,1
bioasq_train,bioasq13b_5503167be9bde69634000028,0.2,-0.0,1
bioasq_train,bioasq13b_5503167be9bde69634000028,0.25,-0.0,1
bioasq_train,bioasq13b_5503167be9bde69634000028,0.3,-0.0,1
bioasq_train,bioasq13b_56c036afef6e394741000019,0.05,-0.0,1
bioasq_train,bioasq13b_56c036afef6e394741000019,0.1,-0.0,1
bioasq_train,bioasq13b_56c036afef6e394741000019,0.15,-0.0,1
bioasq_train,bioasq13b_56c036afef6e394741000019,0.2,-0.0,1
bioasq_train,bioasq13b_56c036afef6e394741000019,0.25,-0.0,1
bioasq_train,bioasq13b_56c036afef6e394741000019,0.3,-0.0,1
bioasq_train,bioasq13b_5710eec5a5ed216440000004,0.05,0.7364516253185087,6
bioasq_train,bioasq13b_5710eec5a5ed216440000004,0.1,-0.0,1
bioasq_train,bioasq13b_5710eec5a5ed216440000004,0.15,-0.0,1
bioasq_train,bioasq13b_5710eec5a5ed216440000004,0.2,-0.0,1
bioasq_train,bioasq13b_5710eec5a5ed216440000004,0.25,-0.0,1
bioasq_train,bioasq13b_5710eec5a5ed216440000004,0.3,-0.0,1
bioasq_train,bioasq13b_551ae73b6b348bb82c000001,0.05,-0.0,1
bioasq_train,bioasq13b_551ae73b6b348bb82c000001,0.1,-0.0,1
bioasq_train,bioasq13b_551ae73b6b348bb82c000001,0.15,-0.0,1
bioasq_train,bioasq13b_551ae73b6b348bb82c000001,0.2,-0.0,1
bioasq_train,bioasq13b_551ae73b6b348bb82c000001,0.25,-0.0,1
bioasq_train,bioasq13b_551ae73b6b348bb82c000001,0.3,-0.0,1
bioasq_train,bioasq13b_54f2f81664850a5854000003,0.05,-0.0,1
bioasq_train,bioasq13b_54f2f81664850a5854000003,0.1,-0.0,1
bioasq_train,bioasq13b_54f2f81664850a5854000003,0.15,-0.0,1
bioasq_train,bioasq13b_54f2f81664850a5854000003,0.2,-0.0,1
bioasq_train,bioasq13b_54f2f81664850a5854000003,0.25,-0.0,1
bioasq_train,bioasq13b_54f2f81664850a5854000003,0.3,-0.0,1
bioasq_train,bioasq13b_56c1f031ef6e39474100004e,0.05,-0.0,1
bioasq_train,bioasq13b_56c1f031ef6e39474100004e,0.1,-0.0,1
bioasq_train,bioasq13b_56c1f031ef6e39474100004e,0.15,-0.0,1
bioasq_train,bioasq13b_56c1f031ef6e39474100004e,0.2,-0.0,1
bioasq_train,bioasq13b_56c1f031ef6e39474100004e,0.25,-0.0,1
bioasq_train,bioasq13b_56c1f031ef6e39474100004e,0.3,-0.0,1
bioasq_train,bioasq13b_535917f3c95abccd6f000001,0.05,-0.0,1
bioasq_train,bioasq13b_535917f3c95abccd6f000001,0.1,-0.0,1
